session;type_du_diplome;filiere;diplome;intitule_du_diplome;code_du_diplome;scolaires_presents;scolaires_admis;taux_de_reussite_scolaire;apprentis_presents;apprentis_admis;taux_de_reussite_en_apprentissage;formation_continue_presents;formation_continue_admis;taux_de_reussite_en_formation_continue;individuels_presents;individuels_admis;taux_de_reussite_individuel;enseignement_a_distance_presents;enseignement_a_distance_admis;taux_de_reussite_enseignement_a_distance;total_presents;total_admis;taux_de_reussite_total;diplome_court
2019;BAC PRO;Productique, mécanique, automatisation;BAC PRO 25108 TECHNICIEN MODELEUR;TECHNICIEN MODELEUR;25108;88;74;0.840909090909091;;;;;;;;;;;;;88;74;0.8409090909090909;BAC PRO TECHNICIEN MODELEUR
2019;BAC PRO;Relation client, commerce, vente;BAC PRO 31202 COMMERCE;COMMERCE;31202;20732;17485;0.843382211074667;587;486;0.82793867120954;183;155;0.846994535519126;;;;70;38;0.542857142857143;21572;18164;0.8420174300018543;BAC PRO COMMERCE
2019;BAC PRO;Relation client, commerce, vente;BAC PRO 31206 VENTE (PROSPECT.NEGO.SUIV.CLIENT;VENTE (PROSPECT.NEGO.SUIV.CLIENT;31206;6712;5418;0.807210965435042;17;14;0.823529411764706;34;32;0.941176470588235;;;;28;15;0.535714285714286;6791;5479;0.806803121778825;BAC PRO VENTE (PROSPECT.NEGO.SUIV.CLIENT
2019;BAC PRO;Textile, habillement, cuir;BAC PRO 24202 ARTIS.& MET.ART : TAPIS.D'AMEUBL;ARTIS.& MET.ART : TAPIS.D'AMEUBL;24202;205;174;0.848780487804878;;;;;;;;;;;;;205;174;0.848780487804878;BAC PRO ARTIS.& MET.ART : TAPIS.D'AMEUBL
2019;BMA;Métiers d'art;BMA 23412 EBENISTE;EBENISTE;23412;62;56;0.903225806451613;3;3;1.0;;;;;;;;;;65;59;0.9076923076923077;BMA EBENISTE
2019;BP;Alimentation, hôtellerie, restauration, tourisme;BP 22107 CHARCUTIER TRAITEUR;CHARCUTIER TRAITEUR;22107;;;;52;48;0.923076923076923;;;;;;;;;;52;48;0.9230769230769231;BP CHARCUTIER TRAITEUR
2019;BP;Alimentation, hôtellerie, restauration, tourisme;BP 22109 ARTS DE LA CUISINE;ARTS DE LA CUISINE;22109;;;;313;247;0.789137380191693;4;4;1.0;;;;;;;317;251;0.7917981072555205;BP ARTS DE LA CUISINE
2019;BP;Alimentation, hôtellerie, restauration, tourisme;BP 22110 BOUCHER;BOUCHER;22110;;;;137;114;0.832116788321168;2;2;1.0;;;;;;;139;116;0.8345323741007195;BP BOUCHER
2019;BP;Construction, bâtiment, travaux publics;BP 23308  CARRELAGE MOSAIQUE;CARRELAGE MOSAIQUE;23308;;;;44;38;0.863636363636364;1;1;1.0;;;;;;;45;39;0.8666666666666667;BP CARRELAGE MOSAIQUE
2019;BP;Construction, bâtiment, travaux publics;BP 23314 METIERS PLATRE ET ISOLATION;METIERS PLATRE ET ISOLATION;23314;;;;5;5;1.0;;;;;;;;;;5;5;1.0;BP METIERS PLATRE ET ISOLATION
2019;BP;Electricité, électronique/numérique, environnement;BP 22710 INSTALL.DEPANN.FROID&CONDIT.D'AIR;INSTALL.DEPANN.FROID&CONDIT.D'AIR;22710;;;;20;14;0.7;;;;;;;;;;20;14;0.7;BP INSTALL.DEPANN.FROID&CONDIT.D'AIR
2019;BP;Santé, social, services à la personne et à la collectivité;BP 33607 ESTHETIQUE COSMETIQUE PARFUMERIE;ESTHETIQUE COSMETIQUE PARFUMERIE;33607;;;;336;273;0.8125;105;93;0.885714285714286;;;;;;;441;366;0.8299319727891157;BP ESTHETIQUE COSMETIQUE PARFUMERIE
2019;BTS;Biochimie industrielle;BTS 20113 CONTROL.INDUST.REGULAT.AUTOMATIQ;CONTROL.INDUST.REGULAT.AUTOMATIQ;20113;497;389;0.782696177062374;95;84;0.884210526315789;15;15;1.0;;;;;;;607;488;0.8039538714991763;BTS CONTROL.INDUST.REGULAT.AUTOMATIQ
2019;BTS;Construction, bâtiment, travaux publics;BTS 23107 TRAVAUX PUBLICS;TRAVAUX PUBLICS;23107;463;336;0.725701943844493;245;206;0.840816326530612;46;29;0.630434782608696;;;;5;3;0.6;759;574;0.7562582345191041;BTS TRAVAUX PUBLICS
2019;BTS;Construction, bâtiment, travaux publics;BTS 23205 ENVELOPPE BATIM. : CONCEPT. REAL.;ENVELOPPE BATIM. : CONCEPT. REAL.;23205;131;104;0.793893129770992;41;32;0.780487804878049;4;4;1.0;;;;;;;176;140;0.7954545454545454;BTS ENVELOPPE BATIM. : CONCEPT. REAL.
2019;BTS;Construction, bâtiment, travaux publics;BTS 23305 ETUDE ET REALISATION D'AGENCEMENT;ETUDE ET REALISATION D'AGENCEMENT;23305;288;248;0.861111111111111;12;11;0.916666666666667;;;;;;;;;;300;259;0.8633333333333333;BTS ETUDE ET REALISATION D'AGENCEMENT
2019;BTS;Electricité, électronique/numérique, environnement;BTS 25519 SYSTEMES PHOTONIQUES;SYSTEMES PHOTONIQUES;25519;139;113;0.81294964028777;3;2;0.666666666666667;;;;;;;;;;142;115;0.8098591549295775;BTS SYSTEMES PHOTONIQUES
2019;BTS;Gestion-administration, transport, logistique, sécurité;BTS 31407 ASS.DE GEST.DE PME PMI A REF.EURO;ASS.DE GEST.DE PME PMI A REF.EURO;31407;5579;3925;0.703531098763219;469;356;0.759061833688699;822;647;0.787104622871046;;;;97;36;0.371134020618557;6967;4964;0.7125017941725277;BTS ASS.DE GEST.DE PME PMI A REF.EURO
2019;BTS;Gestion-administration, transport, logistique, sécurité;BTS 32408 ASSISTANT DE MANAGER;ASSISTANT DE MANAGER;32408;5170;4176;0.807736943907157;559;445;0.796064400715564;299;256;0.8561872909699;;;;76;31;0.407894736842105;6104;4908;0.8040629095674967;BTS ASSISTANT DE MANAGER
2019;BTS;Industries graphiques, communication, audiovisuel, spectacle;BTS 32327 DESIGN GRAPH. OP.COM.MED. NUMERIQ;DESIGN GRAPH. OP.COM.MED. NUMERIQ;32327;410;386;0.941463414634146;5;1;0.2;2;1;0.5;;;;;;;417;388;0.9304556354916067;BTS DESIGN GRAPH. OP.COM.MED. NUMERIQ
2019;BTS;Industries graphiques, communication, audiovisuel, spectacle;BTS 32329 MET.AUDIOVISUEL OPT.METIERS.IMAGE;MET.AUDIOVISUEL OPT.METIERS.IMAGE;32329;114;108;0.947368421052632;22;17;0.772727272727273;9;8;0.888888888888889;;;;1;0;0.0;146;133;0.910958904109589;BTS MET.AUDIOVISUEL OPT.METIERS.IMAGE
2019;BTS;Productique, mécanique, automatisation;BTS 25005 CONCEPT. INDUST. MICROTECHNIQUES;CONCEPT. INDUST. MICROTECHNIQUES;25005;485;372;0.767010309278351;14;11;0.785714285714286;;;;;;;;;;499;383;0.7675350701402806;BTS CONCEPT. INDUST. MICROTECHNIQUES
2019;BTS;Productique, mécanique, automatisation;BTS 25007 MAINTEN.SYST. OPT.A SYST.PRODUCT.;MAINTEN.SYST. OPT.A SYST.PRODUCT.;25007;1525;976;0.64;464;314;0.676724137931035;160;116;0.725;;;;;;;2149;1406;0.654257794322941;BTS MAINTEN.SYST. OPT.A SYST.PRODUCT.
2019;BTS;Productique, mécanique, automatisation;BTS 25412 FORGE;FORGE;25412;7;6;0.857142857142857;2;1;0.5;;;;;;;;;;9;7;0.7777777777777778;BTS FORGE
2019;BTS;Santé, social, services à la personne et à la collectivité;BTS 33110 PROTHESISTE DENTAIRE;PROTHESISTE DENTAIRE;33110;43;33;0.767441860465116;21;17;0.80952380952381;2;2;1.0;;;;;;;66;52;0.7878787878787878;BTS PROTHESISTE DENTAIRE
2019;BTS;Santé, social, services à la personne et à la collectivité;BTS 33603 MET. ESTH.COSM.PARF. OPT.A MANAG.;MET. ESTH.COSM.PARF. OPT.A MANAG.;33603;426;377;0.884976525821596;9;7;0.777777777777778;26;15;0.576923076923077;;;;16;7;0.4375;477;406;0.8511530398322851;BTS MET. ESTH.COSM.PARF. OPT.A MANAG.
2019;BTS;Textile, habillement, cuir;BTS 24206 DES.MOD.TEXT.ENV. OP.A  MODE;DES.MOD.TEXT.ENV. OP.A  MODE;24206;207;197;0.951690821256039;;;;;;;;;;;;;207;197;0.9516908212560387;BTS DES.MOD.TEXT.ENV. OP.A  MODE
2019;BTS;Textile, habillement, cuir;BTS 24207 METIERS DE LA MODE-VETEMENTS;METIERS DE LA MODE-VETEMENTS;24207;515;478;0.928155339805825;19;16;0.842105263157895;;;;;;;;;;534;494;0.9250936329588015;BTS METIERS DE LA MODE-VETEMENTS
2019;CAP;Aéronautique;CAP 25306 AERONAUTIQUE OPTION SYSTEMES;AERONAUTIQUE OPTION SYSTEMES;25306;356;344;0.966292134831461;;;;;;;3;2;0.666666666666667;;;;359;346;0.9637883008356546;CAP AERONAUTIQUE OPTION SYSTEMES
2019;CAP;Aéronautique;CAP 25307 AERONAUTIQUE OPTION STRUCTURES;AERONAUTIQUE OPTION STRUCTURES;25307;259;246;0.94980694980695;2;2;1.0;22;22;1.0;1;1;1.0;;;;284;271;0.954225352112676;CAP AERONAUTIQUE OPTION STRUCTURES
2019;CAP;Alimentation, hôtellerie, restauration, tourisme;CAP 22139 CUISINE;CUISINE;22139;2182;1880;0.861594867094409;1131;943;0.833775419982317;1294;1196;0.924265842349305;128;102;0.796875;3;3;1.0;4738;4124;0.8704094554664416;CAP CUISINE
2019;CAP;Automobile, engins;CAP 25219 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;25219;784;674;0.85969387755102;156;143;0.916666666666667;49;44;0.897959183673469;17;12;0.705882352941177;;;;1006;873;0.8677932405566601;CAP MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT
2019;CAP;Automobile, engins;CAP 25221 MAINT.MATERIELS OPT.A AGRICOLES;MAINT.MATERIELS OPT.A AGRICOLES;25221;625;590;0.944;94;90;0.957446808510638;4;4;1.0;5;4;0.8;;;;728;688;0.945054945054945;CAP MAINT.MATERIELS OPT.A AGRICOLES
2019;CAP;Automobile, engins;CAP 25222 MAINT.MATERIELS OPT.B TP & MANUT.;MAINT.MATERIELS OPT.B TP & MANUT.;25222;559;505;0.903398926654741;50;48;0.96;10;9;0.9;6;5;0.833333333333333;;;;625;567;0.9072;CAP MAINT.MATERIELS OPT.B TP & MANUT.
2019;CAP;Automobile, engins;CAP 25433 PEINTURE EN CARROSSERIE;PEINTURE EN CARROSSERIE;25433;498;418;0.839357429718876;244;235;0.963114754098361;33;31;0.93939393939394;;;;;;;775;684;0.8825806451612903;CAP PEINTURE EN CARROSSERIE
2019;CAP;Biochimie industrielle;CAP 20101 CONDUCT. INSTALLATIONS PRODUCTION;CONDUCT. INSTALLATIONS PRODUCTION;20101;715;597;0.834965034965035;5;5;1.0;169;150;0.887573964497041;16;13;0.8125;;;;905;765;0.8453038674033149;CAP CONDUCT. INSTALLATIONS PRODUCTION
2019;CAP;Biochimie industrielle;CAP 22201 INDUSTRIES CHIMIQUES;INDUSTRIES CHIMIQUES;22201;7;7;1.0;;;;;;;;;;;;;7;7;1.0;CAP INDUSTRIES CHIMIQUES
2019;CAP;Construction, bâtiment, travaux publics;CAP 23219 CONSTRUCTEUR BETON ARME BATIMENT;CONSTRUCTEUR BETON ARME BATIMENT;23219;85;64;0.752941176470588;3;3;1.0;9;9;1.0;;;;;;;97;76;0.7835051546391752;CAP CONSTRUCTEUR BETON ARME BATIMENT
2019;CAP;Construction, bâtiment, travaux publics;CAP 23323 PLATRIER-PLAQUISTE;PLATRIER-PLAQUISTE;23323;157;133;0.847133757961784;55;46;0.836363636363636;59;43;0.728813559322034;;;;;;;271;222;0.8191881918819188;CAP PLATRIER-PLAQUISTE
2019;CAP;Construction, bâtiment, travaux publics;CAP 25431 SERRURIER METALLIER;SERRURIER METALLIER;25431;1031;849;0.823472356935015;45;38;0.844444444444444;49;49;1.0;4;3;0.75;;;;1129;939;0.8317094774136404;CAP SERRURIER METALLIER
2019;CAP;Electricité, électronique/numérique, environnement;CAP 34301 AGENT DE LA QUALITE DE L'EAU;AGENT DE LA QUALITE DE L'EAU;34301;50;35;0.7;;;;1;1;1.0;;;;;;;51;36;0.7058823529411765;CAP AGENT DE LA QUALITE DE L'EAU
2019;CAP;Industries graphiques, communication, audiovisuel, spectacle;CAP 25521 METIERS ENSEIGNE SIGNALETIQUE;METIERS ENSEIGNE SIGNALETIQUE;25521;28;24;0.857142857142857;2;2;1.0;9;8;0.888888888888889;;;;;;;39;34;0.8717948717948718;CAP METIERS ENSEIGNE SIGNALETIQUE
2019;CAP;Industries graphiques, communication, audiovisuel, spectacle;CAP 32225 SERIGRAPHIE INDUSTRIELLE;SERIGRAPHIE INDUSTRIELLE;32225;112;92;0.821428571428571;8;8;1.0;;;;;;;;;;120;100;0.8333333333333334;CAP SERIGRAPHIE INDUSTRIELLE
2019;CAP;Industries graphiques, communication, audiovisuel, spectacle;CAP 32228 ARTS DE LA RELIURE;ARTS DE LA RELIURE;32228;27;21;0.777777777777778;;;;;;;8;7;0.875;;;;35;28;0.8;CAP ARTS DE LA RELIURE
2019;CAP;Industries graphiques, communication, audiovisuel, spectacle;CAP 32308 ACCORDEUR DE PIANOS;ACCORDEUR DE PIANOS;32308;5;5;1.0;;;;;;;;;;;;;5;5;1.0;CAP ACCORDEUR DE PIANOS
2019;CAP;Industries graphiques, communication, audiovisuel, spectacle;CAP 32314 OPERATEUR PROJECTIONNISTE  CINEM;OPERATEUR PROJECTIONNISTE  CINEM;32314;2;2;1.0;;;;12;12;1.0;;;;;;;14;14;1.0;CAP OPERATEUR PROJECTIONNISTE  CINEM
2019;CAP;Métiers d'art;CAP 22421 TOURNAGE EN CERAMIQUE;TOURNAGE EN CERAMIQUE;22421;20;19;0.95;;;;2;2;1.0;;;;;;;22;21;0.9545454545454546;CAP TOURNAGE EN CERAMIQUE
2019;CAP;Métiers d'art;CAP 25136 ARMURERIE (FABRICAT. ET REPARAT.;ARMURERIE (FABRICAT. ET REPARAT.;25136;8;8;1.0;;;;4;4;1.0;9;9;1.0;;;;21;21;1.0;CAP ARMURERIE (FABRICAT. ET REPARAT.
2019;CAP;Métiers d'art;CAP 25436 FERRONNIER D'ART;FERRONNIER D'ART;25436;124;99;0.798387096774194;8;7;0.875;20;20;1.0;;;;;;;152;126;0.8289473684210527;CAP FERRONNIER D'ART
2019;CAP;Productique, mécanique, automatisation;CAP 23443 CONDUCTEUR-OPERATEUR DE SCIERIE;CONDUCTEUR-OPERATEUR DE SCIERIE;23443;;;;;;;6;6;1.0;;;;;;;6;6;1.0;CAP CONDUCTEUR-OPERATEUR DE SCIERIE
2019;CAP;Productique, mécanique, automatisation;CAP 25437 REAL.IND.CHAUD.SOUD. OP.A CHAUD.;REAL.IND.CHAUD.SOUD. OP.A CHAUD.;25437;2507;2130;0.849621061029119;69;63;0.91304347826087;35;30;0.857142857142857;48;38;0.791666666666667;;;;2659;2261;0.8503196690485145;CAP REAL.IND.CHAUD.SOUD. OP.A CHAUD.
2019;CAP;Relation client, commerce, vente;CAP 31216 EMPL.VENTE:PRDTS EQUIPMTS COURANTS;EMPL.VENTE:PRDTS EQUIPMTS COURANTS;31216;2847;2476;0.869687390235336;296;264;0.891891891891892;99;74;0.747474747474748;93;50;0.537634408602151;;;;3335;2864;0.8587706146926537;CAP EMPL.VENTE:PRDTS EQUIPMTS COURANTS
2019;CAP;Santé, social, services à la personne et à la collectivité;CAP 34307 AGENT DE PROPRETE ET D'HYGIENE;AGENT DE PROPRETE ET D'HYGIENE;34307;483;419;0.867494824016563;6;5;0.833333333333333;29;23;0.793103448275862;10;6;0.6;;;;528;453;0.8579545454545454;CAP AGENT DE PROPRETE ET D'HYGIENE
2019;CAP;Textile, habillement, cuir;CAP 24005 METIER DU PRESSING;METIER DU PRESSING;24005;163;133;0.815950920245399;3;2;0.666666666666667;2;2;1.0;7;5;0.714285714285714;;;;175;142;0.8114285714285714;CAP METIER DU PRESSING
2019;CAP;Textile, habillement, cuir;CAP 24239 TAPISSIER-E AMEUBLEMENT EN DECOR;TAPISSIER-E AMEUBLEMENT EN DECOR;24239;69;53;0.768115942028986;;;;9;9;1.0;7;5;0.714285714285714;;;;85;67;0.788235294117647;CAP TAPISSIER-E AMEUBLEMENT EN DECOR
2019;CAP;Textile, habillement, cuir;CAP 24240 METIERS DE LA MODE-VÊTEMENT FLOU;METIERS DE LA MODE-VÊTEMENT FLOU;24240;850;699;0.822352941176471;6;6;1.0;138;134;0.971014492753623;13;8;0.615384615384615;;;;1007;847;0.8411122144985105;CAP METIERS DE LA MODE-VÊTEMENT FLOU
2019;CAP;Textile, habillement, cuir;CAP 24241 METIERS DE LA MODE- VÊT. TAILLEUR;METIERS DE LA MODE- VÊT. TAILLEUR;24241;90;71;0.788888888888889;;;;3;3;1.0;8;8;1.0;;;;101;82;0.8118811881188119;CAP METIERS DE LA MODE- VÊT. TAILLEUR
2019;CAP;Textile, habillement, cuir;CAP 24242 METIERS MODE CHAPELIER-MODISTE;METIERS MODE CHAPELIER-MODISTE;24242;39;39;1.0;;;;1;1;1.0;;;;;;;40;40;1.0;CAP METIERS MODE CHAPELIER-MODISTE
2019;CAP;Textile, habillement, cuir;CAP 24319 VETEMENTS DE PEAU;VETEMENTS DE PEAU;24319;13;13;1.0;;;;;;;;;;;;;13;13;1.0;CAP VETEMENTS DE PEAU
2019;MC4;Aéronautique;MC4 25308 AERON.OPT.AVION.MOT.TURB. (MC4);AERON.OPT.AVION.MOT.TURB. (MC4);25308;;;;24;24;1.0;;;;;;;;;;24;24;1.0;MC4 AERON.OPT.AVION.MOT.TURB. (MC4)
2019;MC4;Alimentation, hôtellerie, restauration, tourisme;MC4 33413 ACCUEIL-RECEPTION (MC4);ACCUEIL-RECEPTION (MC4);33413;59;53;0.898305084745763;47;40;0.851063829787234;6;5;0.833333333333333;;;;;;;112;98;0.875;MC4 ACCUEIL-RECEPTION (MC4)
2019;MC4;Electricité, électronique/numérique, environnement;MC4 22705 TECH.ENERG.RENOUV.B EN.THERMIQUE;TECH.ENERG.RENOUV.B EN.THERMIQUE;22705;3;3;1.0;46;36;0.782608695652174;;;;;;;;;;49;39;0.7959183673469388;MC4 TECH.ENERG.RENOUV.B EN.THERMIQUE
2019;MC4;Electricité, électronique/numérique, environnement;MC4 25508 TECHN. EN RESEAUX ELECTRIQ. (MC4);TECHN. EN RESEAUX ELECTRIQ. (MC4);25508;;;;13;13;1.0;;;;;;;;;;13;13;1.0;MC4 TECHN. EN RESEAUX ELECTRIQ. (MC4)
2019;MC4;Productique, mécanique, automatisation;MC4 25002 TECHNIC.ASCENSORIST. SERV.-MODER;TECHNIC.ASCENSORIST. SERV.-MODER;25002;;;;2;2;1.0;;;;;;;;;;2;2;1.0;MC4 TECHNIC.ASCENSORIST. SERV.-MODER
2019;MC5;Alimentation, hôtellerie, restauration, tourisme;MC5 22106 VENDEUR SPECIALISE ALIMENTATION;VENDEUR SPECIALISE ALIMENTATION;22106;3;3;1.0;7;6;0.857142857142857;;;;;;;;;;10;9;0.9;MC5 VENDEUR SPECIALISE ALIMENTATION
2019;MC5;Construction, bâtiment, travaux publics;MC5 23302 PLAQUISTE;PLAQUISTE;23302;;;;21;17;0.80952380952381;;;;;;;;;;21;17;0.8095238095238095;MC5 PLAQUISTE
2019;MC5;Gestion-administration, transport, logistique, sécurité;MC5 34401 SURETE ESPAC.OUVERTS PUBLIC;SURETE ESPAC.OUVERTS PUBLIC;34401;17;17;1.0;15;15;1.0;;;;;;;;;;32;32;1.0;MC5 SURETE ESPAC.OUVERTS PUBLIC
2020;BAC PRO;Aéronautique;BAC PRO 25305 AVIATION GENERALE;AVIATION GENERALE;25305;22;15;0.681818181818182;;;;;;;;;;;;;22;15;0.6818181818181818;BAC PRO AVIATION GENERALE
2020;BAC PRO;Alimentation, hôtellerie, restauration, tourisme;BAC PRO 22105 BOULANGER-PÂTISSIER;BOULANGER-PÂTISSIER;22105;1200;1156;0.963333333333333;33;32;0.96969696969697;4;4;1.0;;;;;;;1237;1192;0.9636216653193209;BAC PRO BOULANGER-PÂTISSIER
2020;BAC PRO;Automobile, engins;BAC PRO 25410 CONSTRUCTION DES CARROSSERIES;CONSTRUCTION DES CARROSSERIES;25410;87;79;0.908045977011494;1;1;1.0;;;;;;;;;;88;80;0.9090909090909091;BAC PRO CONSTRUCTION DES CARROSSERIES
2020;BAC PRO;Construction, bâtiment, travaux publics;BAC PRO 23004 TECHN. ETUDES BAT.A ETUDES & ECO.;TECHN. ETUDES BAT.A ETUDES & ECO.;23004;1233;1083;0.878345498783455;5;5;1.0;36;35;0.972222222222222;;;;;;;1274;1123;0.8814756671899528;BAC PRO TECHN. ETUDES BAT.A ETUDES & ECO.
2020;BAC PRO;Construction, bâtiment, travaux publics;BAC PRO 23005 TECHN. ETUDES BAT B ASSIST.ARCHI.;TECHN. ETUDES BAT B ASSIST.ARCHI.;23005;1046;984;0.940726577437858;4;3;0.75;4;3;0.75;;;;;;;1054;990;0.9392789373814042;BAC PRO TECHN. ETUDES BAT B ASSIST.ARCHI.
2020;BAC PRO;Construction, bâtiment, travaux publics;BAC PRO 23206 INTERV. SUR PATRIMOINE BATI OPT.B;INTERV. SUR PATRIMOINE BATI OPT.B;23206;6;5;0.833333333333333;1;1;1.0;;;;;;;;;;7;6;0.8571428571428571;BAC PRO INTERV. SUR PATRIMOINE BATI OPT.B
2020;BAC PRO;Construction, bâtiment, travaux publics;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;AMENAGEMENT FINITION BATIMENT;23304;844;754;0.893364928909953;30;27;0.9;4;4;1.0;;;;;;;878;785;0.8940774487471527;BAC PRO AMENAGEMENT FINITION BATIMENT
2020;BAC PRO;Gestion-administration, transport, logistique, sécurité;BAC PRO 31107 CONDUCT. TRANSP.ROUT.MARCHANDISES;CONDUCT. TRANSP.ROUT.MARCHANDISES;31107;1344;1203;0.895089285714286;;;;;;;;;;;;;1344;1203;0.8950892857142857;BAC PRO CONDUCT. TRANSP.ROUT.MARCHANDISES
2020;BAC PRO;Métiers d'art;BAC PRO 22402 ARTIS.& MET.ART:VERR.SCIENT.TECH;ARTIS.& MET.ART:VERR.SCIENT.TECH;22402;9;8;0.888888888888889;;;;;;;;;;;;;9;8;0.8888888888888888;BAC PRO ARTIS.& MET.ART:VERR.SCIENT.TECH
2020;BAC PRO;Productique, mécanique, automatisation;BAC PRO 20002 ETUD.DEFINITION PRDTS INDUSTRIEL;ETUD.DEFINITION PRDTS INDUSTRIEL;20002;582;497;0.853951890034364;1;1;1.0;;;;;;;;;;583;498;0.8542024013722127;BAC PRO ETUD.DEFINITION PRDTS INDUSTRIEL
2020;BAC PRO;Productique, mécanique, automatisation;BAC PRO 22004 PROC. CHIMIE EAU PAPIERS-CARTONS;PROC. CHIMIE EAU PAPIERS-CARTONS;22004;557;488;0.876122082585278;55;54;0.981818181818182;50;48;0.96;;;;;;;662;590;0.8912386706948641;BAC PRO PROC. CHIMIE EAU PAPIERS-CARTONS
2020;BAC PRO;Santé, social, services à la personne et à la collectivité;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;ACC.SOINS-S.PERS. OPT.EN STRUCTUR;33004;14871;14235;0.957232196893282;6;6;1.0;;;;;;;29;16;0.551724137931035;14906;14257;0.9564604857104522;BAC PRO ACC.SOINS-S.PERS. OPT.EN STRUCTUR
2020;BAC PRO;Textile, habillement, cuir;BAC PRO 24302 METIERS DU CUIR : MAROQUINERIE;METIERS DU CUIR : MAROQUINERIE;24302;195;176;0.902564102564103;10;10;1.0;;;;;;;;;;205;186;0.9073170731707317;BAC PRO METIERS DU CUIR : MAROQUINERIE
2020;BP;Construction, bâtiment, travaux publics;BP 23216 MACON;MACON;23216;;;;169;147;0.869822485207101;31;31;1.0;;;;;;;200;178;0.89;BP MACON
2020;BP;Construction, bâtiment, travaux publics;BP 23316 CARRELEUR MOSAISTE;CARRELEUR MOSAISTE;23316;;;;42;34;0.80952380952381;;;;;;;;;;42;34;0.8095238095238095;BP CARRELEUR MOSAISTE
2020;BP;Electricité, électronique/numérique, environnement;BP 25516 ELECTRICIEN(NE);ELECTRICIEN(NE);25516;;;;172;159;0.924418604651163;1;1;1.0;;;;;;;173;160;0.9248554913294798;BP ELECTRICIEN(NE)
2020;BP;Gestion-administration, transport, logistique, sécurité;BP 34402   AGENT TECHNIQ SECURITE TRANSPORTS;AGENT TECHNIQ SECURITE TRANSPORTS;34402;;;;10;10;1.0;;;;;;;;;;10;10;1.0;BP AGENT TECHNIQ SECURITE TRANSPORTS
2020;BP;Métiers d'art;BP 23214 METIERS DE LA PIERRE;METIERS DE LA PIERRE;23214;;;;8;7;0.875;6;6;1.0;;;;;;;14;13;0.9285714285714286;BP METIERS DE LA PIERRE
2020;BTS;Automobile, engins;BTS 25213 TECH. SERVIC. MATERIELS AGRICOLES;TECH. SERVIC. MATERIELS AGRICOLES;25213;93;85;0.913978494623656;156;125;0.801282051282051;7;7;1.0;;;;;;;256;217;0.84765625;BTS TECH. SERVIC. MATERIELS AGRICOLES
2020;BTS;Automobile, engins;BTS 25214 MOTEURS A COMBUSTION INTERNE;MOTEURS A COMBUSTION INTERNE;25214;167;148;0.88622754491018;20;19;0.95;;;;;;;;;;187;167;0.893048128342246;BTS MOTEURS A COMBUSTION INTERNE
2020;BTS;Automobile, engins;BTS 25216 MAINT.VEHIC.OPT.B VEHIC.TR.ROUT.;MAINT.VEHIC.OPT.B VEHIC.TR.ROUT.;25216;78;70;0.897435897435898;47;40;0.851063829787234;7;6;0.857142857142857;;;;;;;132;116;0.8787878787878788;BTS MAINT.VEHIC.OPT.B VEHIC.TR.ROUT.
2020;BTS;Automobile, engins;BTS 25218 MAINT. MATER. CONSTRUC. MANUTENT.;MAINT. MATER. CONSTRUC. MANUTENT.;25218;58;49;0.844827586206897;128;106;0.828125;32;26;0.8125;;;;;;;218;181;0.8302752293577982;BTS MAINT. MATER. CONSTRUC. MANUTENT.
2020;BTS;Automobile, engins;BTS 25411 CONCEPT.& REALISAT.DE CARROSSERIE;CONCEPT.& REALISAT.DE CARROSSERIE;25411;69;59;0.855072463768116;8;8;1.0;;;;;;;;;;77;67;0.8701298701298701;BTS CONCEPT.& REALISAT.DE CARROSSERIE
2020;BTS;Biochimie industrielle;BTS 22002 TECHNIQ.PHYSIQ.POUR INDUST.& LABO;TECHNIQ.PHYSIQ.POUR INDUST.& LABO;22002;158;155;0.981012658227848;16;16;1.0;;;;;;;;;;174;171;0.9827586206896551;BTS TECHNIQ.PHYSIQ.POUR INDUST.& LABO
2020;BTS;Biochimie industrielle;BTS 22003 PILOTAGE DE PROCEDES;PILOTAGE DE PROCEDES;22003;111;99;0.891891891891892;21;21;1.0;9;9;1.0;;;;;;;141;129;0.9148936170212766;BTS PILOTAGE DE PROCEDES
2020;BTS;Biochimie industrielle;BTS 22208 METIERS DE LA CHIMIE;METIERS DE LA CHIMIE;22208;695;666;0.958273381294964;28;28;1.0;24;20;0.833333333333333;;;;;;;747;714;0.9558232931726908;BTS METIERS DE LA CHIMIE
2020;BTS;Construction, bâtiment, travaux publics;BTS 23010 ETUDES ET ECONOMIE CONSTRUCTION;ETUDES ET ECONOMIE CONSTRUCTION;23010;677;575;0.849335302806499;103;86;0.83495145631068;52;46;0.884615384615385;;;;1;0;0.0;833;707;0.8487394957983193;BTS ETUDES ET ECONOMIE CONSTRUCTION
2020;BTS;Construction, bâtiment, travaux publics;BTS 23107 TRAVAUX PUBLICS;TRAVAUX PUBLICS;23107;470;380;0.808510638297872;264;239;0.90530303030303;72;57;0.791666666666667;;;;;;;806;676;0.8387096774193549;BTS TRAVAUX PUBLICS
